,team,playerid,name,assists,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,opponent_team,round,saves,team_a_score,team_h_score,threat,total_points,value,was_home,yellow_cards,GW,fdr
891,11,211,Gabriel Fernando_de Jesus_211,0,1,24.5,0,1,19.8,45.8,90,7,9,0,2.0,0.0,128.0,7,95,False,0,9,2.0
892,11,212,Ederson_Santana de Moraes_212,0,1,0.0,0,0,2.0,19.6,90,7,9,2,2.0,0.0,0.0,6,61,False,0,9,2.0
893,11,214,Raheem_Sterling_214,1,1,41.8,0,0,9.9,21.2,90,7,9,0,2.0,0.0,36.0,5,121,False,1,9,2.0
894,11,215,Kevin_De Bruyne_215,0,1,34.8,0,0,6.4,10.0,90,7,9,0,2.0,0.0,19.0,3,100,False,0,9,2.0
895,11,217,Riyad_Mahrez_217,0,0,0.0,0,0,0.0,0.0,0,7,9,0,2.0,0.0,0.0,0,87,False,0,9,2.0
896,11,218,Bernardo Mota_Veiga de Carvalho e Silva_218,1,1,42.5,0,0,11.8,37.0,90,7,9,0,2.0,0.0,38.0,6,79,False,0,9,2.0
897,11,219,David_Silva_219,0,1,27.9,0,1,11.0,48.0,78,7,9,0,2.0,0.0,34.0,11,76,False,0,9,2.0
898,12,225,Victor_Lindelöf_225,0,0,0.3,1,0,1.3,12.2,90,10,9,0,1.0,1.0,0.0,2,54,True,0,9,5.0
899,12,233,Marcus_Rashford_233,0,1,12.0,0,1,7.4,37.8,83,10,9,0,1.0,1.0,24.0,9,84,True,0,9,5.0
900,12,234,Mason_Greenwood_234,0,0,0.0,0,0,0.0,0.0,0,10,9,0,1.0,1.0,0.0,0,44,True,0,9,5.0
901,12,235,David_de Gea_235,0,0,0.0,1,0,2.1,21.2,90,10,9,3,1.0,1.0,0.0,3,55,True,0,9,5.0
902,12,239,Anthony_Martial_239,0,0,0.3,1,0,0.1,0.2,6,10,9,0,1.0,1.0,0.0,1,75,True,0,9,5.0
903,13,254,Federico_Fernández_254,0,0,0.0,0,0,0.0,0.0,0,6,9,0,0.0,1.0,0.0,0,44,False,0,9,4.0
904,13,262,Martin_Dubravka_262,0,0,0.0,1,0,5.0,50.4,90,6,9,6,0.0,1.0,0.0,4,50,False,0,9,4.0
905,9,265,Ayoze_Pérez_265,0,0,5.9,1,0,2.0,4.4,66,5,9,0,1.0,2.0,10.0,2,60,True,0,9,3.0
906,13,266,Miguel_Almirón_266,0,1,3.3,0,0,1.7,5.8,69,6,9,0,0.0,1.0,8.0,3,58,False,0,9,4.0
907,13,269,Jonjo_Shelvey_269,0,0,0.0,0,0,0.0,0.0,0,6,9,0,0.0,1.0,0.0,0,50,False,0,9,4.0
908,14,278,Teemu_Pukki_278,0,1,13.8,0,0,4.3,3.4,90,3,9,0,0.0,0.0,26.0,1,71,False,1,9,2.0
909,14,280,Tim_Krul_280,0,1,0.0,0,0,2.1,21.4,90,3,9,2,0.0,0.0,0.0,6,45,False,0,9,2.0
910,14,287,Todd_Cantwell_287,0,1,13.8,0,0,2.5,5.6,80,3,9,0,0.0,0.0,6.0,3,49,False,0,9,2.0
911,15,291,Enda_Stevens_291,0,1,2.8,0,0,2.2,13.4,90,1,9,0,0.0,1.0,6.0,6,50,True,0,9,3.0
912,15,293,Jack_O'Connell_293,1,1,11.2,0,0,4.3,25.8,90,1,9,0,0.0,1.0,6.0,11,45,True,1,9,3.0
913,15,294,George_Baldock_294,0,1,5.8,0,0,3.0,16.4,90,1,9,0,0.0,1.0,8.0,6,45,True,0,9,3.0
914,15,295,John_Egan_295,0,1,0.2,0,0,3.6,17.8,90,1,9,0,0.0,1.0,18.0,8,45,True,0,9,3.0
915,15,297,John_Lundstram_297,0,1,13.4,0,0,2.5,9.2,90,1,9,0,0.0,1.0,2.0,6,45,True,0,9,3.0
916,15,301,John_Fleck_301,0,1,46.8,0,0,7.2,15.0,90,1,9,0,0.0,1.0,10.0,2,48,True,1,9,3.0
917,16,313,Danny_Ings_313,0,0,10.9,1,1,12.8,34.6,90,20,9,0,1.0,1.0,82.0,9,59,False,0,9,3.0
918,16,318,Alex_McCarthy_318,0,0,0.0,0,0,0.0,0.0,0,20,9,0,1.0,1.0,0.0,0,43,False,0,9,3.0
919,16,320,Nathan_Redmond_320,0,0,5.0,1,0,3.8,4.6,90,20,9,0,1.0,1.0,28.0,2,63,False,0,9,3.0
920,16,321,James_Ward-Prowse_321,0,0,45.3,1,0,9.1,19.2,90,20,9,0,1.0,1.0,26.0,2,58,False,0,9,3.0
921,17,336,Serge_Aurier_336,0,0,23.9,1,0,6.5,21.4,90,18,9,0,1.0,1.0,20.0,2,49,True,0,9,2.0
922,17,338,Harry_Kane_338,0,0,2.8,1,0,5.1,4.0,90,18,9,0,1.0,1.0,44.0,2,109,True,0,9,2.0
923,17,342,Heung-Min_Son_342,0,0,4.7,0,0,2.0,1.2,45,18,9,0,1.0,1.0,14.0,1,98,True,0,9,2.0
924,17,344,Bamidele_Alli_344,0,0,27.7,1,1,11.4,46.0,90,18,9,0,1.0,1.0,40.0,7,84,True,1,9,2.0
925,18,362,Troy_Deeney_362,0,0,0.0,0,0,0.0,0.0,0,17,9,0,1.0,1.0,0.0,0,62,False,0,9,4.0
926,18,366,Ben_Foster_366,0,0,0.0,1,0,0.3,3.2,90,17,9,1,1.0,1.0,0.0,2,48,False,0,9,4.0
927,18,368,Abdoulaye_Doucouré_368,0,0,11.7,1,1,8.2,50.0,90,17,9,0,1.0,1.0,20.0,9,57,False,0,9,4.0
928,19,389,Michail_Antonio_389,0,0,0.0,0,0,0.0,0.0,0,8,9,0,0.0,2.0,0.0,0,69,False,0,9,3.0
929,19,395,Declan_Rice_395,0,0,11.3,2,0,2.4,10.4,90,8,9,0,0.0,2.0,2.0,1,49,False,1,9,3.0
930,19,396,Mark_Noble_396,0,0,15.2,1,0,2.2,6.6,73,8,9,0,0.0,2.0,0.0,2,50,False,0,9,3.0
931,20,401,Matt_Doherty_401,1,0,1.4,1,0,0.9,3.6,45,16,9,0,1.0,1.0,4.0,4,60,True,0,9,3.0
932,20,402,Jonathan_Castro Otto_402,0,0,2.9,1,0,1.8,13.2,90,16,9,0,1.0,1.0,2.0,2,54,True,0,9,3.0
933,20,403,Conor_Coady_403,0,0,0.3,1,0,0.8,7.8,90,16,9,0,1.0,1.0,0.0,1,50,True,1,9,3.0
934,20,407,Romain_Saïss_407,0,0,0.0,0,0,0.0,0.0,0,16,9,0,1.0,1.0,0.0,0,44,True,0,9,3.0
935,20,409,Raúl_Jiménez_409,0,0,3.6,1,1,5.8,31.0,90,16,9,0,1.0,1.0,23.0,7,71,True,1,9,3.0
936,20,410,Diogo_Jota_410,0,0,11.2,0,0,2.4,4.4,28,16,9,0,1.0,1.0,8.0,1,61,True,0,9,3.0
937,20,411,Rui Pedro_dos Santos Patrício_411,0,0,0.0,1,0,3.1,31.2,90,16,9,4,1.0,1.0,0.0,3,52,True,0,9,3.0
938,20,415,João Filipe Iria_Santos Moutinho_415,0,0,4.6,1,0,1.5,9.0,90,16,9,0,1.0,1.0,1.0,2,53,True,0,9,3.0
939,20,417,Adama_Traoré_417,0,0,3.7,1,0,1.9,14.4,90,16,9,0,1.0,1.0,1.0,2,51,True,0,9,3.0
940,4,421,Leandro_Trossard_421,0,0,0.0,0,0,0.0,0.0,0,2,9,0,1.0,2.0,0.0,0,58,False,0,9,2.0
941,15,423,Chris_Basham_423,0,1,0.7,0,0,2.8,26.8,90,1,9,0,0.0,1.0,0.0,7,45,True,0,9,3.0
942,6,431,Christian_Pulisic_431,0,0,14.3,0,0,4.5,6.0,26,13,9,0,0.0,1.0,25.0,1,72,True,0,9,2.0
943,9,448,Youri_Tielemans_448,0,0,37.2,1,1,11.4,51.4,90,5,9,0,1.0,2.0,25.0,9,64,True,0,9,3.0
944,19,457,Sébastien_Haller_457,0,0,14.6,2,0,5.6,4.8,90,8,9,0,0.0,2.0,37.0,2,74,False,0,9,3.0
945,6,460,Tammy_Abraham_460,0,1,2.6,0,0,7.3,7.2,90,13,9,0,0.0,1.0,63.0,2,77,True,0,9,2.0
946,6,463,Mason_Mount_463,0,1,19.4,0,0,4.4,5.2,63,13,9,0,0.0,1.0,19.0,3,68,True,0,9,2.0
947,7,468,Jordan_Ayew_468,0,0,2.7,2,0,1.2,0.0,90,11,9,0,2.0,0.0,11.0,2,51,True,0,9,5.0
948,15,471,Dean_Henderson_471,0,1,0.0,0,0,1.7,17.4,90,1,9,3,0.0,1.0,0.0,6,46,True,1,9,3.0
949,1,488,Nicolas_Pépé_488,0,0,35.8,1,0,7.4,18.8,77,15,9,0,0.0,1.0,19.0,2,93,False,0,9,2.0
950,3,494,Aaron_Ramsdale_494,0,1,0.0,0,0,0.8,7.8,90,14,9,1,0.0,0.0,0.0,6,45,True,0,9,1.0
951,4,502,Neal_Maupay_502,0,0,26.9,1,0,9.1,5.2,80,2,9,0,1.0,2.0,59.0,2,60,False,0,9,2.0
952,18,525,Ismaïla_Sarr_525,0,0,0.0,0,0,0.0,0.0,0,17,9,0,1.0,1.0,0.0,0,63,False,0,9,4.0
953,12,618,Bruno Miguel_Borges Fernandes_618,0,0,0.0,0,0,0.0,0.0,0,0,9,0,0.0,0.0,0.0,0,0,True,0,9,-1.0
954,1,11,Pierre-Emerick_Aubameyang_11,0,0,12.4,2,0,2.4,1.0,90,7,10,0,2.0,2.0,11.0,2,111,True,0,10,2.0
955,1,12,Alexandre_Lacazette_12,1,0,16.2,2,0,8.9,4.8,90,7,10,0,2.0,2.0,68.0,5,93,True,0,10,2.0
956,1,14,Bernd_Leno_14,0,0,0.0,2,0,1.8,18.4,90,7,10,2,2.0,2.0,0.0,1,50,True,0,10,2.0
957,2,29,Jack_Grealish_29,0,0,2.5,3,0,0.6,3.4,83,11,10,0,0.0,3.0,0.0,1,59,False,1,10,5.0
958,3,42,Lewis_Dunk_42,0,0,10.3,2,0,3.7,19.6,90,8,10,0,2.0,3.0,7.0,1,46,True,0,10,3.0
959,3,47,Mathew_Ryan_47,0,0,0.0,2,0,3.7,37.2,90,8,10,5,2.0,3.0,0.0,4,47,True,0,10,3.0
960,4,67,Callum_Wilson_67,0,1,4.4,0,0,0.7,0.8,73,18,10,0,0.0,0.0,2.0,1,80,False,1,10,2.0
961,5,83,Ben_Mee_83,0,0,10.5,4,0,3.5,22.8,90,6,10,0,4.0,2.0,2.0,0,50,True,0,10,4.0
962,5,84,James_Tarkowski_84,0,0,10.8,4,0,4.1,25.8,90,6,10,0,4.0,2.0,4.0,0,50,True,0,10,4.0
963,5,91,Chris_Wood_91,0,0,0.0,0,0,0.0,0.0,0,6,10,0,4.0,2.0,0.0,0,62,True,0,10,4.0
964,5,93,Nick_Pope_93,0,0,0.0,4,0,2.2,21.6,90,6,10,3,4.0,2.0,0.0,1,47,True,0,10,4.0
965,5,97,Dwight_McNeil_97,0,0,26.3,4,1,10.5,50.0,90,6,10,0,4.0,2.0,29.0,8,60,True,0,10,4.0
966,5,101,Ashley_Westwood_101,0,0,3.2,4,0,3.3,9.6,90,6,10,0,4.0,2.0,20.0,2,54,True,0,10,4.0
967,6,105,César_Azpilicueta_105,0,0,13.2,2,0,3.5,18.2,90,5,10,0,4.0,2.0,4.0,1,59,False,0,10,3.0
968,6,113,Willian_Borges Da Silva_113,1,1,35.3,0,1,15.4,60.0,71,5,10,0,4.0,2.0,59.0,12,70,False,1,10,3.0
969,12,122,Aaron_Wan-Bissaka_122,0,0,4.2,1,0,4.0,36.0,90,14,10,0,3.0,1.0,0.0,1,54,False,1,10,1.0
970,7,123,Patrick_van Aanholt_123,0,0,26.8,2,0,6.4,18.0,90,1,10,0,2.0,2.0,19.0,1,56,False,0,10,3.0
971,7,131,Vicente_Guaita_131,0,0,0.0,0,0,0.0,0.0,0,1,10,0,2.0,2.0,0.0,0,50,False,0,10,3.0
972,7,133,Wilfried_Zaha_133,1,0,6.6,2,0,5.0,0.2,90,1,10,0,2.0,2.0,43.0,5,67,False,0,10,3.0
973,8,141,Lucas_Digne_141,0,0,42.5,3,0,7.0,25.0,90,4,10,0,2.0,3.0,2.0,-1,60,False,0,10,2.0
974,8,147,Dominic_Calvert-Lewin_147,0,0,0.6,2,1,5.3,33.0,18,4,10,0,2.0,3.0,19.0,7,58,False,0,10,2.0
975,8,148,Jordan_Pickford_148,0,0,0.0,3,0,1.2,11.6,90,4,10,2,2.0,3.0,0.0,1,55,False,0,10,2.0
976,8,150,Richarlison_de Andrade_150,1,0,23.8,3,0,6.0,4.2,90,4,10,0,2.0,3.0,32.0,5,79,False,0,10,2.0
977,9,159,Ricardo Domingos_Barbosa Pereira_159,0,1,7.4,0,0,3.6,24.8,90,16,10,0,9.0,0.0,4.0,6,62,False,0,10,3.0
978,9,160,Harry_Maguire_160,0,0,21.4,1,0,5.6,10.4,90,14,10,0,3.0,1.0,24.0,2,54,False,0,10,1.0
979,9,161,Benjamin_Chilwell_161,2,1,76.8,0,1,18.7,87.2,90,16,10,0,9.0,0.0,23.0,19,54,False,0,10,3.0
980,9,162,Jonny_Evans_162,0,1,2.8,0,0,2.3,11.4,90,16,10,0,9.0,0.0,9.0,6,50,False,0,10,3.0
981,9,164,Çaglar_Söyüncü_164,0,1,1.0,0,0,2.6,24.8,90,16,10,0,9.0,0.0,0.0,6,47,False,0,10,3.0
982,9,166,Jamie_Vardy_166,1,1,3.0,0,3,20.1,105.4,90,16,10,0,9.0,0.0,93.0,20,91,False,0,10,3.0
983,9,168,Kasper_Schmeichel_168,0,1,0.0,0,0,2.3,22.8,90,16,10,3,9.0,0.0,0.0,7,51,False,0,10,3.0
984,9,171,James_Maddison_171,0,1,20.4,0,1,9.8,52.4,90,16,10,0,9.0,0.0,25.0,8,72,False,0,10,3.0
985,9,172,Harvey_Barnes_172,2,1,50.3,0,0,12.8,32.2,71,16,10,0,9.0,0.0,45.0,9,59,False,0,10,3.0
986,10,181,Andrew_Robertson_181,0,0,32.0,1,0,7.0,21.8,90,17,10,0,1.0,2.0,16.0,2,69,True,0,10,4.0
987,10,182,Trent_Alexander-Arnold_182,0,0,100.3,1,0,15.2,34.2,90,17,10,0,1.0,2.0,17.0,1,72,True,1,10,4.0
988,10,183,Virgil_van Dijk_183,0,0,2.6,1,0,3.6,16.4,90,17,10,0,1.0,2.0,17.0,2,65,True,0,10,4.0
989,10,187,Roberto_Firmino_187,0,0,14.8,1,0,14.3,15.2,90,17,10,0,1.0,2.0,113.0,2,96,True,0,10,4.0
990,10,189,Alisson_Ramses Becker_189,0,0,0.0,1,0,2.5,25.2,90,17,10,3,1.0,2.0,0.0,3,58,True,0,10,4.0
991,10,191,Mohamed_Salah_191,0,0,15.3,1,1,15.3,45.0,84,17,10,0,1.0,2.0,93.0,7,124,True,0,10,4.0
992,10,192,Sadio_Mané_192,1,0,32.6,1,0,6.4,9.2,90,17,10,0,1.0,2.0,22.0,5,118,True,0,10,4.0
993,10,198,Jordan_Henderson_198,0,0,17.7,1,1,8.3,46.2,90,17,10,0,1.0,2.0,19.0,9,54,True,0,10,4.0
994,10,199,Georginio_Wijnaldum_199,0,0,4.0,1,0,3.0,6.8,76,17,10,0,1.0,2.0,19.0,2,54,True,0,10,4.0
995,11,203,Kyle_Walker_203,0,0,0.0,0,0,0.0,0.0,0,2,10,0,0.0,3.0,0.0,0,59,True,0,10,2.0
996,11,210,Sergio_Agüero_210,0,0,0.3,0,0,0.1,0.6,14,2,10,0,0.0,3.0,0.0,1,122,True,0,10,2.0
997,11,211,Gabriel Fernando_de Jesus_211,1,1,23.6,0,0,7.7,5.4,90,2,10,0,0.0,3.0,48.0,5,95,True,0,10,2.0
998,11,212,Ederson_Santana de Moraes_212,0,1,3.0,0,0,3.8,35.4,90,2,10,5,0.0,3.0,0.0,9,61,True,0,10,2.0
999,11,214,Raheem_Sterling_214,0,1,37.3,0,1,15.9,39.0,75,2,10,0,0.0,3.0,83.0,11,121,True,0,10,2.0
1000,11,215,Kevin_De Bruyne_215,1,1,91.1,0,0,14.0,37.2,75,2,10,0,0.0,3.0,12.0,6,101,True,0,10,2.0
1001,11,217,Riyad_Mahrez_217,0,0,0.0,0,0,0.0,0.0,0,2,10,0,0.0,3.0,0.0,0,86,True,0,10,2.0
1002,11,218,Bernardo Mota_Veiga de Carvalho e Silva_218,0,1,47.8,0,0,10.6,15.4,90,2,10,0,0.0,3.0,43.0,3,79,True,0,10,2.0
1003,11,219,David_Silva_219,0,1,31.8,0,1,14.2,51.2,90,2,10,0,0.0,3.0,59.0,9,76,True,0,10,2.0
1004,12,225,Victor_Lindelöf_225,0,0,0.6,1,0,1.1,8.8,90,14,10,0,3.0,1.0,2.0,2,54,False,0,10,1.0
1005,12,233,Marcus_Rashford_233,1,0,29.3,1,1,17.7,67.0,90,14,10,0,3.0,1.0,81.0,9,84,False,0,10,1.0
1006,12,234,Mason_Greenwood_234,0,0,3.3,1,0,2.4,3.2,15,14,10,0,3.0,1.0,17.0,1,44,False,0,10,1.0
1007,12,235,David_de Gea_235,0,0,0.0,1,0,1.4,14.0,90,14,10,2,3.0,1.0,0.0,2,55,False,0,10,1.0
1008,12,239,Anthony_Martial_239,0,1,16.8,0,1,17.0,47.0,74,14,10,0,3.0,1.0,106.0,6,75,False,0,10,1.0
1009,13,254,Federico_Fernández_254,1,0,18.6,1,0,6.6,45.8,90,20,10,0,1.0,1.0,2.0,8,44,True,0,10,3.0
1010,13,262,Martin_Dubravka_262,0,0,0.0,1,0,2.5,25.0,90,20,10,4,1.0,1.0,0.0,3,50,True,0,10,3.0
1011,9,265,Ayoze_Pérez_265,0,1,15.6,0,3,26.2,117.8,73,16,10,0,9.0,0.0,129.0,20,60,False,0,10,3.0
1012,13,266,Miguel_Almirón_266,0,0,26.8,1,0,5.2,8.2,90,20,10,0,1.0,1.0,17.0,2,58,True,0,10,3.0
1013,13,269,Jonjo_Shelvey_269,0,0,0.0,0,0,0.6,6.2,5,20,10,0,1.0,1.0,0.0,1,50,True,0,10,3.0
1014,14,278,Teemu_Pukki_278,0,0,2.3,3,0,1.7,0.0,90,12,10,0,3.0,1.0,16.0,2,70,True,0,10,4.0
1015,14,280,Tim_Krul_280,0,0,0.0,3,0,10.3,102.8,90,12,10,8,3.0,1.0,0.0,16,45,True,0,10,4.0
1016,14,287,Todd_Cantwell_287,0,0,11.3,2,0,1.6,0.0,45,12,10,0,3.0,1.0,11.0,1,49,True,0,10,4.0
1017,15,291,Enda_Stevens_291,1,0,13.8,1,0,6.1,23.2,90,19,10,0,1.0,1.0,24.0,4,50,False,1,10,2.0
1018,15,293,Jack_O'Connell_293,0,0,24.3,1,0,4.4,15.4,90,19,10,0,1.0,1.0,4.0,2,45,False,0,10,2.0
1019,15,294,George_Baldock_294,0,0,1.2,1,0,3.1,5.4,90,19,10,0,1.0,1.0,24.0,1,45,False,1,10,2.0
1020,15,295,John_Egan_295,0,0,0.0,1,0,1.6,15.8,90,19,10,0,1.0,1.0,0.0,2,45,False,0,10,2.0
1021,15,297,John_Lundstram_297,0,0,12.8,1,0,4.6,11.2,90,19,10,0,1.0,1.0,22.0,2,46,False,0,10,2.0
1022,15,301,John_Fleck_301,0,0,43.3,1,0,5.7,12.0,90,19,10,0,1.0,1.0,2.0,2,48,False,0,10,2.0
1023,16,313,Danny_Ings_313,0,0,1.8,5,0,0.8,5.0,45,9,10,0,9.0,0.0,1.0,1,59,True,0,10,3.0
1024,16,318,Alex_McCarthy_318,0,0,0.0,0,0,0.0,0.0,0,9,10,0,9.0,0.0,0.0,0,43,True,0,10,3.0
1025,16,320,Nathan_Redmond_320,0,0,2.6,9,0,4.3,11.0,90,9,10,0,9.0,0.0,29.0,2,63,True,0,10,3.0
1026,16,321,James_Ward-Prowse_321,0,0,6.1,9,0,4.0,18.4,90,9,10,0,9.0,0.0,15.0,2,58,True,0,10,3.0
1027,17,336,Serge_Aurier_336,0,0,14.1,2,0,2.2,7.6,83,10,10,0,1.0,2.0,0.0,1,49,False,0,10,5.0
1028,17,338,Harry_Kane_338,0,0,10.8,2,1,6.5,34.8,90,10,10,0,1.0,2.0,19.0,7,109,False,0,10,5.0
1029,17,342,Heung-Min_Son_342,1,0,2.5,2,0,7.3,13.0,90,10,10,0,1.0,2.0,57.0,5,97,False,0,10,5.0
1030,17,344,Bamidele_Alli_344,0,0,2.3,2,0,2.6,10.4,90,10,10,0,1.0,2.0,13.0,2,84,False,0,10,5.0
1031,18,362,Troy_Deeney_362,0,0,0.0,0,0,0.0,0.0,0,3,10,0,0.0,0.0,0.0,0,62,True,0,10,2.0
1032,18,366,Ben_Foster_366,0,1,0.0,0,0,3.6,35.8,90,3,10,5,0.0,0.0,0.0,10,48,True,0,10,2.0
1033,18,368,Abdoulaye_Doucouré_368,0,1,13.3,0,0,3.1,8.2,90,3,10,0,0.0,0.0,9.0,2,57,True,1,10,2.0
1034,19,389,Michail_Antonio_389,0,0,0.0,0,0,0.0,0.0,0,15,10,0,1.0,1.0,0.0,0,69,True,0,10,2.0
1035,19,395,Declan_Rice_395,0,0,3.8,1,0,3.0,17.4,90,15,10,0,1.0,1.0,9.0,2,48,True,0,10,2.0
1036,19,396,Mark_Noble_396,0,0,4.1,1,0,1.2,3.8,77,15,10,0,1.0,1.0,4.0,2,50,True,0,10,2.0
1037,20,401,Matt_Doherty_401,0,0,14.0,1,0,5.9,10.0,90,13,10,0,1.0,1.0,35.0,2,60,False,0,10,2.0
1038,20,402,Jonathan_Castro Otto_402,0,0,22.9,1,1,9.0,42.0,83,13,10,0,1.0,1.0,25.0,8,54,False,0,10,2.0
1039,20,403,Conor_Coady_403,0,0,0.3,1,0,1.3,12.8,90,13,10,0,1.0,1.0,0.0,2,50,False,0,10,2.0
1040,20,407,Romain_Saïss_407,0,0,26.0,1,0,6.5,37.4,90,13,10,0,1.0,1.0,2.0,2,44,False,1,10,2.0
1041,20,409,Raúl_Jiménez_409,0,0,32.3,1,0,5.8,12.2,90,13,10,0,1.0,1.0,13.0,2,71,False,0,10,2.0
1042,20,410,Diogo_Jota_410,0,0,5.5,1,0,6.0,14.0,69,13,10,0,1.0,1.0,40.0,2,61,False,0,10,2.0
1043,20,411,Rui Pedro_dos Santos Patrício_411,0,0,0.0,1,0,0.9,9.4,90,13,10,1,1.0,1.0,0.0,2,52,False,0,10,2.0
1044,20,415,João Filipe Iria_Santos Moutinho_415,0,0,31.4,1,0,6.2,23.8,90,13,10,0,1.0,1.0,7.0,2,53,False,0,10,2.0
1045,20,417,Adama_Traoré_417,0,0,33.6,1,0,8.0,16.6,90,13,10,0,1.0,1.0,30.0,2,51,False,0,10,2.0
1046,4,421,Leandro_Trossard_421,1,0,14.3,1,0,2.8,5.4,25,8,10,0,2.0,3.0,8.0,4,58,True,0,10,3.0
1047,15,423,Chris_Basham_423,0,0,0.6,1,0,2.4,23.0,90,19,10,0,1.0,1.0,0.0,2,45,False,0,10,2.0
1048,6,431,Christian_Pulisic_431,0,0,40.8,2,3,26.8,117.2,90,5,10,0,4.0,2.0,110.0,20,71,False,0,10,3.0
1049,9,448,Youri_Tielemans_448,1,1,47.5,0,1,14.9,58.8,90,16,10,0,9.0,0.0,43.0,11,64,False,0,10,3.0
1050,19,457,Sébastien_Haller_457,0,0,27.8,1,0,4.5,9.4,90,15,10,0,1.0,1.0,8.0,2,74,True,0,10,2.0
1051,6,460,Tammy_Abraham_460,1,1,12.3,0,0,3.4,16.6,69,5,10,0,4.0,2.0,5.0,5,78,False,0,10,3.0
1052,6,463,Mason_Mount_463,1,0,23.7,2,0,8.2,22.0,90,5,10,0,4.0,2.0,36.0,5,68,False,0,10,3.0
1053,7,468,Jordan_Ayew_468,0,0,12.5,2,1,10.4,33.4,80,1,10,0,2.0,2.0,58.0,8,51,False,0,10,3.0
1054,15,471,Dean_Henderson_471,0,0,0.0,1,0,2.1,21.4,90,19,10,3,1.0,1.0,0.0,3,46,False,0,10,2.0
1055,1,488,Nicolas_Pépé_488,0,0,67.0,2,0,10.3,22.6,90,7,10,0,2.0,2.0,13.0,2,93,True,0,10,2.0
1056,3,494,Aaron_Ramsdale_494,0,1,0.0,0,0,2.2,22.0,90,18,10,3,0.0,0.0,0.0,8,45,False,0,10,2.0
1057,4,502,Neal_Maupay_502,0,0,26.1,2,1,9.3,37.4,90,8,10,0,2.0,3.0,29.0,9,60,True,0,10,3.0
1058,18,525,Ismaïla_Sarr_525,0,0,0.0,0,0,0.0,0.0,0,3,10,0,0.0,0.0,0.0,0,62,True,0,10,2.0
1059,12,618,Bruno Miguel_Borges Fernandes_618,0,0,0.0,0,0,0.0,0.0,0,0,10,0,0.0,0.0,0.0,0,0,True,0,10,-1.0
1060,1,11,Pierre-Emerick_Aubameyang_11,0,0,10.6,1,1,8.9,39.6,90,20,11,0,1.0,1.0,39.0,8,111,True,0,11,3.0
1061,1,12,Alexandre_Lacazette_12,1,0,36.9,0,0,9.0,26.4,59,20,11,0,1.0,1.0,27.0,4,93,True,0,11,3.0
1062,1,14,Bernd_Leno_14,0,0,0.0,1,0,5.1,51.2,90,20,11,7,1.0,1.0,0.0,4,50,True,0,11,3.0
1063,2,29,Jack_Grealish_29,0,0,0.0,0,0,0.0,0.0,0,10,11,0,2.0,1.0,0.0,0,59,True,0,11,5.0
1064,3,42,Lewis_Dunk_42,0,1,1.6,0,0,3.6,30.8,90,14,11,0,0.0,2.0,4.0,7,46,True,0,11,1.0
1065,3,47,Mathew_Ryan_47,0,1,0.0,0,0,0.5,5.2,90,14,11,0,0.0,2.0,0.0,6,47,True,0,11,1.0
1066,4,67,Callum_Wilson_67,0,1,22.3,0,0,4.4,9.2,90,12,11,0,0.0,1.0,12.0,1,79,True,1,11,4.0
1067,5,83,Ben_Mee_83,0,0,1.1,3,0,1.5,12.0,90,15,11,0,0.0,3.0,2.0,1,50,False,0,11,2.0
1068,5,84,James_Tarkowski_84,0,0,0.3,3,0,2.1,20.4,90,15,11,0,0.0,3.0,0.0,0,50,False,1,11,2.0
1069,5,91,Chris_Wood_91,0,0,0.0,0,0,0.0,0.0,0,15,11,0,0.0,3.0,0.0,0,62,False,0,11,2.0
1070,5,93,Nick_Pope_93,0,0,0.0,3,0,2.7,26.8,90,15,11,3,0.0,3.0,0.0,2,47,False,0,11,2.0
1071,5,97,Dwight_McNeil_97,0,0,1.3,3,0,0.1,0.0,58,15,11,0,0.0,3.0,0.0,1,60,False,0,11,2.0
1072,5,101,Ashley_Westwood_101,0,0,18.8,3,0,2.9,9.8,90,15,11,0,0.0,3.0,0.0,2,54,False,0,11,2.0
1073,6,105,César_Azpilicueta_105,0,0,8.0,1,0,3.5,18.6,90,18,11,0,2.0,1.0,8.0,2,59,False,0,11,2.0
1074,6,113,Willian_Borges Da Silva_113,0,0,54.1,1,0,9.9,21.6,90,18,11,0,2.0,1.0,23.0,2,71,False,0,11,2.0
1075,12,122,Aaron_Wan-Bissaka_122,0,0,2.8,1,0,2.0,17.2,80,3,11,0,0.0,1.0,0.0,2,54,False,0,11,2.0
1076,7,123,Patrick_van Aanholt_123,0,0,1.8,2,0,1.9,15.4,90,9,11,0,2.0,0.0,2.0,1,56,True,0,11,3.0
1077,7,131,Vicente_Guaita_131,0,0,0.0,2,0,2.1,21.2,90,9,11,3,2.0,0.0,0.0,2,50,True,0,11,3.0
1078,7,133,Wilfried_Zaha_133,0,0,22.2,2,0,6.2,15.2,90,9,11,0,2.0,0.0,25.0,2,67,True,0,11,3.0
1079,8,141,Lucas_Digne_141,1,0,57.3,1,0,10.7,41.2,90,17,11,0,1.0,1.0,8.0,6,59,True,0,11,4.0
1080,8,147,Dominic_Calvert-Lewin_147,0,0,0.3,0,0,0.5,0.0,7,17,11,0,1.0,1.0,7.0,1,58,True,0,11,4.0
